기간	자치구	동	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10	다수업종 상위10
기간	자치구	동	택시운송업	택시운송업	한식음식점업	한식음식점업	용달 및 개별화물 자동차운송업	용달 및 개별화물 자동차운송업	부동산자문 및 중개업	부동산자문 및 중개업	기타주점업	기타주점업	두발미용업	두발미용업	비알콜 음료점업	비알콜 음료점업	셔츠 및 기타 의복 소매점	셔츠 및 기타 의복 소매점	셔츠 및 외의 도매업	셔츠 및 외의 도매업	일반 교과 학원	일반 교과 학원
기간	자치구	동	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
2016	은평구	응암3동	128	128	160	359	115	140	56	75	98	162	66	85	24	57	45	78	-	-	28	75
2016	은평구	역촌동	244	244	140	386	233	239	118	158	87	149	108	167	43	90	27	36	4	12	61	196
2016	서대문구	소계	1,808	3,075	1,342	4,226	943	1,014	615	888	635	1,404	570	1,258	591	1,937	246	483	15	35	271	904
2016	서대문구	천연동	37	37	76	178	38	49	33	40	22	26	24	31	17	36	15	20	1	3	20	47
2016	서대문구	홍제1동	79	79	69	184	72	105	35	50	27	53	42	72	17	43	11	20	1	1	27	71
2016	서대문구	홍제3동	81	81	93	205	75	83	27	35	41	71	31	44	21	49	23	35	-	-	28	91
2016	서대문구	홍제2동	36	36	34	99	28	28	29	45	19	37	22	33	6	11	3	7	-	-	17	32
2016	서대문구	홍은1동	96	96	49	111	80	82	27	38	20	28	35	39	11	25	9	12	-	-	18	35
2016	서대문구	홍은2동	133	280	78	269	112	112	30	37	32	69	29	34	31	61	7	14	-	-	36	141
2016	서대문구	남가좌1동	31	31	66	152	28	28	26	41	42	83	10	13	6	32	25	31	-	-	1	1
2016	서대문구	남가좌2동	122	122	89	208	71	76	52	63	45	72	55	94	32	70	14	23	2	7	17	51
2016	서대문구	북가좌1동	104	657	20	84	80	82	22	38	2	2	20	66	9	34	1	1	-	-	17	52
2016	서대문구	북가좌2동	874	1,213	82	252	151	154	68	97	45	72	70	88	24	69	8	10	-	-	41	117
2016	서대문구	충현동	17	17	176	530	15	19	46	70	45	98	27	39	76	206	4	7	2	5	9	25
2016	서대문구	북아현동	45	45	34	86	69	72	67	104	12	15	13	17	8	21	4	6	-	-	7	32
2016	서대문구	신촌동	20	20	358	1,442	14	14	87	139	233	677	129	591	254	1,043	105	276	3	6	6	82
2016	서대문구	연희동	133	361	118	426	110	110	66	91	50	101	63	97	79	237	17	21	6	13	27	127
2016	마포구	소계	1,254	2,382	2,334	8,717	1,030	1,099	1,060	1,747	1,196	3,290	830	1,914	1,334	4,466	505	1,520	78	1,206	285	1,342
2016	마포구	용강동	38	122	152	701	30	35	74	131	59	154	29	82	47	132	6	14	12	764	20	138
2016	마포구	대흥동	25	25	115	281	31	31	60	96	48	76	33	65	52	152	6	14	2	17	13	88
2016	마포구	염리동	19	19	38	135	35	35	27	38	16	23	28	33	27	76	7	13	-	-	19	122
2016	마포구	신수동	64	64	61	150	54	54	48	64	17	35	29	33	23	52	1	8	4	12	15	36
2016	마포구	서교동	37	37	626	3,024	50	58	165	322	531	1,881	233	879	514	1,972	306	1,074	24	107	12	240
2016	마포구	합정동	47	47	128	415	73	99	62	101	74	138	45	100	81	235	19	59	4	5	7	28
2016	마포구	망원1동	391	391	99	261	109	116	48	64	43	67	46	67	49	105	17	31	1	5	12	28
2016	마포구	망원2동	81	81	83	241	98	108	39	61	34	61	54	68	39	67	15	24	-	-	22	102
2016	마포구	연남동	40	40	81	255	46	46	42	62	80	175	38	46	87	195	15	25	3	11	2	16
2016	마포구	성산1동	70	224	65	196	66	66	45	73	14	21	22	31	35	69	2	5	5	22	13	43
2016	마포구	성산2동	137	327	92	246	137	147	53	91	23	36	39	62	33	103	53	91	4	11	41	159
2016	마포구	상암동	82	782	238	912	84	85	65	107	48	151	32	61	122	548	8	79	2	70	30	69
2016	마포구	도화동	42	42	135	513	41	41	64	128	63	152	37	84	49	178	15	21	1	19	21	35
2016	마포구	서강동	42	42	125	425	48	48	73	100	60	140	56	118	96	346	15	35	9	96	12	33
2016	마포구	공덕동	87	87	205	667	98	100	108	170	59	127	73	109	55	140	11	15	7	67	29	138
2016	마포구	아현동	52	52	91	295	30	30	87	139	27	53	36	76	25	96	9	12	-	-	17	67
2016	양천구	소계	2,884	5,736	1,365	4,327	1,830	1,923	840	1,226	607	1,141	811	1,345	404	1,204	483	889	21	64	1,127	4,476
2016	양천구	목1동	36	36	192	887	34	34	64	112	65	185	54	237	88	373	183	433	7	24	85	595
2016	양천구	목2동	86	86	73	192	90	90	58	95	29	62	44	77	23	48	15	33	-	-	26	108
2016	양천구	목3동	64	64	71	182	80	85	49	67	54	100	57	105	20	55	30	38	2	8	26	70
2016	양천구	목4동	84	84	87	223	69	72	48	68	39	65	68	91	28	46	15	17	1	1	64	232
2016	양천구	신월1동	174	293	120	287	153	166	47	57	69	102	65	74	10	15	37	46	1	2	15	45
2016	양천구	신월2동	202	439	41	110	157	178	39	50	17	21	25	29	10	17	6	7	-	-	24	64
2016	양천구	신월3동	109	683	46	97	135	149	11	12	18	30	28	32	10	24	11	13	-	-	6	18
2016	양천구	신월4동	200	873	75	175	150	158	26	37	37	47	47	54	14	23	6	6	2	3	27	62
2016	양천구	신월5동	75	244	66	175	99	103	28	37	24	36	32	37	17	29	16	44	1	1	16	38
2016	양천구	신월6동	978	1,156	36	98	64	64	16	23	12	15	12	17	2	5	2	2	1	8	4	21
2016	양천구	신월7동	220	1,020	73	160	192	192	31	40	28	44	44	53	10	25	12	15	1	1	24	85
2016	양천구	신정1동	29	29	77	253	26	26	59	83	43	83	36	49	27	73	13	18	1	1	58	118
2016	양천구	신정2동	50	50	58	261	60	62	42	77	12	18	47	68	19	52	16	20	-	-	108	470
2016	양천구	신정3동	266	266	57	172	237	253	54	72	33	72	49	69	18	58	17	28	-	-	47	151
2016	양천구	신정6동	29	29	18	85	16	16	49	69	2	3	17	32	10	38	10	13	-	-	144	688
2016	양천구	신정7동	135	135	45	149	85	85	34	53	10	21	39	55	16	45	7	7	1	2	57	276
2016	양천구	목5동	23	23	55	221	22	22	95	132	16	32	44	104	30	118	32	32	1	1	350	1,201
2016	양천구	신정4동	124	226	175	600	161	168	90	142	99	205	103	162	52	160	55	117	2	12	46	234
2016	강서구	소계	3,882	8,546	1,970	6,997	2,258	2,475	1,152	2,246	928	1,922	919	1,547	554	1,854	668	1,526	47	740	511	1,663
2016	강서구	염창동	150	723	107	378	101	118	72	340	39	91	48	62	40	108	11	11	8	181	49	173
2016	강서구	등촌1동	79	247	121	483	88	96	67	102	35	60	33	71	41	143	37	82	6	22	13	84
2016	강서구	등촌2동	80	290	35	104	63	65	26	39	16	25	23	33	17	59	4	7	-	-	10	35
2016	강서구	등촌3동	208	408	129	731	113	116	53	119	31	90	47	95	59	199	189	473	12	397	48	145
2016	강서구	화곡본동	141	141	88	226	127	156	51	92	56	84	44	61	15	43	12	20	-	-	25	70
2016	강서구	화곡2동	66	66	30	65	102	111	23	31	16	20	33	40	7	13	5	5	1	2	27	77
2016	강서구	화곡3동	77	77	93	331	71	75	48	82	43	98	53	90	29	86	22	31	2	44	33	116
2016	강서구	화곡4동	95	95	105	262	118	118	35	51	53	86	61	85	20	57	26	39	1	4	13	23
2016	강서구	화곡6동	89	776	174	642	88	141	51	83	138	509	42	91	29	108	18	21	4	17	7	17
2016	강서구	화곡8동	105	105	72	178	105	105	66	89	31	45	55	73	19	56	22	27	1	2	14	33
2016	강서구	가양1동	143	588	123	528	75	75	133	269	24	60	30	49	43	140	4	5	1	1	11	21
2016	강서구	가양2동	47	47	25	62	58	58	19	37	7	11	17	38	5	22	11	25	2	2	2	4
2016	강서구	가양3동	133	133	19	68	85	85	16	29	3	4	16	35	6	24	15	44	3	49	11	23
2016	강서구	발산1동	174	1,042	84	273	181	187	54	108	28	46	52	108	29	92	31	45	-	-	75	253
2016	강서구	공항동	88	668	148	565	116	130	53	92	75	146	40	54	29	102	14	23	1	2	8	23
2016	강서구	방화1동	604	604	164	499	190	218	113	180	57	92	91	154	42	110	28	38	1	6	51	191
2016	강서구	방화2동	994	1,498	121	502	130	145	50	73	62	84	48	93	35	208	153	505	2	3	15	56
2016	강서구	방화3동	206	635	33	108	114	127	26	44	12	24	28	42	16	52	11	14	1	6	5	6
2016	강서구	화곡1동	241	241	211	693	214	226	110	262	167	294	89	152	45	157	41	76	-	-	22	71
2016	강서구	우장산동	162	162	88	299	119	123	86	124	35	53	69	121	28	75	14	35	1	2	72	242
2016	구로구	소계	2,667	3,978	1,785	5,486	1,743	1,898	794	1,382	725	1,390	718	1,173	473	1,457	506	964	85	824	276	894
2016	구로구	신도림동	81	81	132	529	82	82	71	180	29	114	39	124	51	248	91	297	2	5	42	155
2016	구로구	구로1동	3	3	20	59	72	72	23	36	20	30	20	42	8	27	3	3	-	-	19	56
2016	구로구	구로3동	53	53	292	1,289	65	118	131	251	86	298	45	135	112	447	9	21	38	701	12	49
2016	구로구	구로4동	60	60	133	316	90	91	66	90	88	126	69	84	19	46	30	44	1	1	23	65
2016	구로구	구로5동	1,228	1,467	228	657	126	153	94	251	65	129	45	97	48	154	196	337	6	9	24	61
2016	구로구	고척1동	136	290	122	428	117	117	29	44	58	106	42	70	34	84	66	98	6	19	14	51
2016	구로구	고척2동	129	129	77	208	144	144	43	62	32	48	56	68	19	47	23	29	2	2	28	81
2016	구로구	개봉2동	146	146	57	166	120	120	40	55	33	61	55	101	20	52	9	13	2	8	21	65
2016	구로구	개봉3동	97	97	56	135	117	117	32	47	31	40	51	54	17	30	12	16	-	-	23	72
2016	구로구	오류1동	86	86	75	191	80	80	30	53	34	61	40	61	17	45	12	17	2	4	8	33
2016	구로구	오류2동	189	532	82	220	208	214	45	62	18	35	45	74	23	63	3	4	4	5	28	101
2016	구로구	수궁동	166	596	65	128	155	189	30	47	20	27	32	33	19	42	4	7	1	2	11	45
2016	구로구	가리봉동	25	25	70	135	40	40	24	36	73	96	33	41	7	10	9	13	-	-	1	1
2016	구로구	구로2동	118	118	258	703	147	181	89	111	91	144	79	101	51	103	23	36	16	49	7	18
2016	구로구	개봉1동	150	295	118	322	180	180	47	57	47	75	67	88	28	59	16	29	5	19	15	41
2016	금천구	소계	1,124	3,288	1,325	4,226	1,339	1,480	553	906	495	845	441	613	338	984	567	1,643	144	1,494	127	487
2016	금천구	가산동	81	187	429	1,731	191	227	194	370	82	236	39	109	173	593	376	1,333	104	1,342	5	35
2016	금천구	독산1동	183	1,608	186	501	159	166	65	128	55	79	41	66	42	101	31	71	19	102	7	38
2016	금천구	독산2동	100	266	80	197	110	116	33	48	38	52	51	55	7	15	11	16	2	4	13	32
2016	금천구	독산3동	90	241	120	282	142	155	65	83	84	112	72	85	16	37	27	35	5	8	13	47
2016	금천구	독산4동	64	234	74	196	83	90	26	36	48	82	36	44	14	34	6	9	1	1	8	25
2016	금천구	시흥1동	145	145	246	880	160	188	71	99	107	164	80	114	42	120	79	137	7	22	34	142
2016	금천구	시흥2동	139	139	7	19	119	119	18	28	6	10	19	23	7	19	2	2	-	-	18	87
2016	금천구	시흥3동	85	231	74	176	114	151	27	41	16	22	15	19	10	12	7	7	6	15	5	22
2016	금천구	시흥4동	140	140	27	59	135	138	20	28	21	34	36	37	12	22	11	11	-	-	10	22
2016	금천구	시흥5동	97	97	82	185	126	130	34	45	38	54	52	61	15	31	17	22	-	-	14	37
2016	영등포구	소계	1,319	2,754	2,659	9,704	2,079	2,315	969	1,635	966	1,978	665	1,220	834	3,069	671	1,678	75	1,362	248	876
2016	영등포구	여의동	10	10	638	3,472	24	60	143	358	126	371	50	190	279	1,332	35	162	15	676	32	141
2016	영등포구	당산1동	34	34	218	537	70	168	68	111	137	213	46	66	70	143	8	14	2	2	3	5
2016	영등포구	당산2동	46	319	148	534	50	54	90	152	57	133	40	122	65	175	7	9	6	23	35	128
2016	영등포구	양평1동	51	285	130	343	1,047	1,071	44	75	33	50	20	25	34	96	8	9	6	45	9	27
2016	영등포구	양평2동	57	672	133	391	73	106	48	79	43	96	22	29	49	158	3	4	9	35	20	69
2016	영등포구	신길1동	46	46	84	241	62	62	37	55	42	73	47	63	17	36	21	32	-	-	9	25
2016	영등포구	신길3동	55	55	61	132	66	67	29	37	22	29	38	47	10	32	32	45	-	-	8	20
2016	영등포구	신길4동	33	33	24	55	45	50	23	36	14	21	22	23	5	11	4	6	-	-	12	44
2016	영등포구	신길5동	53	53	33	100	62	66	16	21	16	27	16	16	7	29	5	9	-	-	5	24
2016	영등포구	신길6동	88	88	89	278	68	72	73	101	26	48	43	69	24	81	10	14	1	2	26	79
2016	영등포구	신길7동	24	24	33	125	23	23	16	22	17	33	13	15	15	47	1	1	1	2	7	15
2016	영등포구	대림1동	48	48	79	191	51	55	38	41	43	61	42	48	9	25	13	24	-	-	7	21
2016	영등포구	대림2동	37	37	70	162	47	47	40	56	83	137	58	70	12	30	17	24	1	2	5	18
2016	영등포구	대림3동	562	562	117	327	137	150	61	88	74	110	50	65	22	44	9	12	9	47	18	49
2016	영등포구	영등포본동	60	60	84	290	76	76	43	67	25	39	31	59	29	128	175	470	-	-	11	52
2016	영등포구	영등포동	13	13	435	1,625	44	52	102	159	135	397	57	180	107	485	275	767	11	37	9	24
2016	영등포구	도림동	41	206	49	133	72	72	33	40	28	38	37	46	11	16	5	5	2	3	13	56
2016	영등포구	문래동	61	209	234	768	62	64	65	137	45	102	33	87	69	201	43	71	12	488	19	79
2016	동작구	소계	1,103	1,221	1,317	4,224	983	1,077	791	1,233	569	1,216	630	1,091	501	1,550	234	369	15	284	340	1,258
2016	동작구	노량진2동	25	25	91	309	37	37	37	49	44	83	27	31	33	79	10	11	-	-	10	111
2016	동작구	상도1동	108	108	112	365	85	86	80	108	60	145	63	139	64	182	20	26	3	21	32	148
2016	동작구	상도2동	59	59	87	270	62	64	77	115	24	41	46	77	23	64	20	32	1	1	31	108
2016	동작구	상도3동	97	97	49	138	83	83	45	65	21	39	40	63	13	19	17	23	-	-	6	16
2016	동작구	상도4동	139	139	54	143	113	113	33	48	22	36	40	46	21	49	13	16	-	-	17	40
2016	동작구	사당1동	56	56	158	460	69	75	77	166	75	146	43	80	41	143	21	63	2	25	12	47
2016	동작구	사당3동	83	83	52	154	60	70	41	56	20	32	32	47	16	33	6	7	1	3	20	84
2016	동작구	사당4동	57	57	31	67	55	58	24	46	11	17	31	40	6	12	9	10	1	69	9	23
2016	동작구	사당5동	52	52	22	56	44	46	16	26	4	6	25	38	8	16	3	3	1	14	9	21
2016	동작구	대방동	104	222	84	308	69	70	62	98	41	104	38	82	27	86	14	19	1	9	90	310
2016	동작구	신대방1동	50	50	58	195	47	53	45	63	22	32	46	64	17	36	30	40	1	1	19	61
2016	동작구	신대방2동	44	44	107	343	49	58	43	72	22	42	36	46	41	136	9	19	3	140	16	39
2016	동작구	흑석동	79	79	134	394	75	82	76	110	67	135	52	95	45	150	23	26	1	1	26	42
2016	동작구	노량진1동	86	86	146	546	72	72	76	110	53	149	51	109	101	382	14	20	-	-	30	172
2016	동작구	사당2동	64	64	132	476	63	110	59	101	83	209	60	134	45	163	25	54	-	-	13	36
2016	관악구	소계	2,174	3,041	1,858	5,763	1,879	1,930	927	1,699	965	2,079	891	1,618	495	1,667	489	896	16	112	296	1,028
2016	관악구	보라매동	94	94	95	279	76	76	39	46	34	51	52	76	21	71	139	278	-	-	15	40
2016	관악구	청림동	43	43	16	34	39	39	23	32	16	27	24	32	7	20	3	3	-	-	17	35
2016	관악구	행운동	80	80	95	258	68	71	60	130	47	92	66	153	30	85	21	45	1	4	20	55
2016	관악구	낙성대동	36	249	135	577	34	38	35	85	83	221	33	99	44	143	4	7	2	3	3	9
2016	관악구	중앙동	100	100	86	332	46	46	47	123	45	70	37	82	27	101	11	14	2	18	15	111
2016	관악구	인헌동	86	86	64	162	78	78	44	105	25	48	38	67	24	78	13	15	-	-	14	45
2016	관악구	남현동	51	51	84	288	41	43	26	29	47	129	27	45	18	61	12	19	2	3	5	9
2016	관악구	서원동	63	63	143	575	54	54	34	70	100	399	35	139	41	221	60	179	-	-	4	13
2016	관악구	신원동	45	45	64	136	43	43	33	44	26	39	33	43	9	22	11	12	-	-	11	24
2016	관악구	서림동	466	810	70	195	57	57	30	45	22	35	25	29	20	37	6	7	-	-	11	38
2016	관악구	신사동	52	52	78	192	56	62	69	117	42	66	67	89	13	37	11	14	1	20	15	56
2016	관악구	신림동	28	28	159	636	29	34	96	170	134	286	57	152	39	134	41	70	-	-	2	13
2016	관악구	난향동	71	71	12	34	62	62	15	24	5	7	16	27	5	20	-	-	-	-	9	26
2016	관악구	조원동	46	46	138	394	444	450	54	111	77	147	47	72	23	76	30	43	1	1	7	20
2016	관악구	대학동	68	68	172	463	44	44	40	68	60	123	45	76	68	221	4	4	-	-	7	20
2016	관악구	은천동	155	465	111	307	106	113	62	127	57	85	51	70	20	51	12	15	-	-	29	76
2016	관악구	성현동	137	137	17	37	93	98	33	45	12	20	37	47	11	20	9	11	2	6	41	150
2016	관악구	청룡동	61	61	155	462	62	62	89	195	63	123	72	148	46	184	49	88	-	-	16	116
2016	관악구	난곡동	133	133	30	88	133	138	27	33	22	36	46	60	10	25	8	9	-	-	20	78
2016	관악구	삼성동	183	183	55	100	138	142	28	35	17	23	31	38	3	13	18	25	-	-	14	38
2016	관악구	미성동	176	176	79	214	176	180	43	65	31	52	52	74	16	47	27	38	5	57	21	56
2016	서초구	소계	416	1,047	2,458	11,035	503	673	1,556	3,310	637	1,814	664	1,725	1,076	4,092	700	1,758	143	1,704	604	2,858
2016	서초구	서초1동	13	13	160	653	15	15	119	216	27	50	44	83	97	313	13	34	5	15	21	269
2016	서초구	서초2동	5	5	191	1,057	12	12	171	379	33	107	49	146	93	384	21	30	13	254	39	110
2016	서초구	서초3동	24	24	408	1,979	32	46	214	535	105	313	47	127	158	561	20	46	25	608	44	330
2016	서초구	서초4동	3	3	165	1,003	4	4	100	199	71	356	39	236	77	486	26	172	4	112	42	78
2016	서초구	잠원동	12	12	175	639	23	23	95	189	56	90	30	57	45	133	4	4	6	60	32	116
2016	서초구	반포본동	2	2	24	74	2	2	29	36	15	20	23	36	21	64	54	61	3	10	80	355
2016	서초구	반포1동	4	4	91	298	11	11	96	298	32	75	45	131	34	106	22	55	4	17	14	73
2016	서초구	반포2동	3	3	7	51	6	6	43	93	1	1	23	49	11	41	7	9	-	-	24	86
2016	서초구	반포3동	-	-	44	304	-	-	68	108	6	12	19	63	18	78	16	37	1	2	73	262
2016	서초구	반포4동	10	10	144	1,036	11	29	36	121	36	143	37	203	101	636	391	1,000	10	66	62	405
2016	서초구	방배본동	10	10	100	340	22	47	51	100	33	95	49	74	46	153	12	37	7	21	27	72
2016	서초구	방배1동	27	27	110	363	22	22	68	122	25	76	41	138	49	137	7	12	9	49	18	61
2016	서초구	방배2동	54	54	155	719	53	55	85	144	49	156	40	56	49	190	15	56	5	12	18	110
2016	서초구	방배3동	27	196	41	145	33	47	50	88	7	11	26	34	21	60	6	7	1	110	20	58
2016	서초구	방배4동	32	32	102	296	39	55	107	175	23	33	59	92	45	131	13	25	7	53	46	354
2016	서초구	양재1동	101	180	217	855	103	105	88	175	65	174	49	133	112	344	10	26	15	208	22	56
2016	서초구	양재2동	49	277	292	1,051	66	145	110	281	50	95	41	58	88	244	61	145	28	107	18	59
2016	서초구	내곡동	40	195	32	172	49	49	26	51	3	7	3	9	11	31	2	2	-	-	4	4
2016	강남구	소계	1,748	2,357	3,787	18,357	643	904	2,559	8,373	988	3,145	1,210	6,209	1,729	6,851	985	4,003	382	9,063	1,099	6,557
2016	강남구	신사동	5	5	237	1,195	14	14	92	332	88	322	78	273	142	672	159	824	28	122	61	299
2016	강남구	논현1동	11	11	321	1,475	34	34	188	519	105	361	100	380	111	434	44	81	20	774	7	39
2016	강남구	논현2동	18	18	343	1,628	16	16	129	451	89	247	63	281	130	466	27	234	31	766	8	28
2016	강남구	삼성1동	20	20	250	1,594	29	55	95	335	46	162	32	157	119	641	135	520	27	1,732	7	36
2016	강남구	삼성2동	20	20	154	708	17	22	179	457	42	103	61	145	86	266	20	46	13	342	37	417
2016	강남구	대치1동	3	3	48	214	6	6	73	139	5	12	30	161	27	159	7	7	3	10	218	1,849
2016	강남구	대치4동	17	17	234	1,095	18	18	195	1,003	52	149	79	272	109	385	20	55	20	322	305	1,417
2016	강남구	역삼1동	28	28	866	4,191	31	216	559	2,206	214	773	165	745	412	1,653	144	568	73	915	22	284
2016	강남구	역삼2동	30	30	160	614	19	19	193	928	20	43	35	56	86	240	15	56	9	245	18	86
2016	강남구	도곡1동	9	9	77	438	30	35	74	229	19	52	30	85	46	123	16	33	7	322	11	21
2016	강남구	도곡2동	13	152	92	423	3	6	82	191	29	79	22	65	44	154	14	77	13	149	27	116
2016	강남구	개포1동	66	66	12	23	81	81	47	82	-	-	20	25	5	5	2	2	-	-	4	13
2016	강남구	개포4동	89	89	90	240	45	54	53	93	17	30	29	45	31	99	11	24	16	62	9	29
2016	강남구	일원본동	83	83	17	90	32	32	38	65	4	7	24	37	11	41	3	3	1	1	22	73
2016	강남구	일원1동	975	975	81	269	38	38	22	36	31	77	23	34	18	54	5	6	-	-	11	65
2016	강남구	일원2동	54	54	27	68	23	23	28	56	4	7	12	18	11	36	5	5	2	3	5	12
2016	강남구	수서동	77	278	87	403	42	60	51	98	14	29	16	29	24	108	2	2	9	209	4	13
2016	강남구	세곡동	136	405	56	198	98	98	50	81	8	14	19	39	20	61	2	2	-	-	11	44
2016	강남구	압구정동	4	4	198	1,216	6	6	84	213	82	279	135	1,242	98	420	184	706	47	815	67	457
2016	강남구	청담동	12	12	178	1,089	17	17	131	304	68	257	142	1,916	96	423	82	403	43	1,351	15	50
2016	강남구	대치2동	20	20	206	1,048	18	24	140	473	30	102	62	153	90	369	86	347	19	921	184	1,092
2016	강남구	개포2동	58	58	53	138	26	30	56	82	21	40	33	51	13	42	2	2	1	2	46	117
2016	송파구	소계	2,751	5,428	2,541	9,492	2,650	2,797	1,571	2,926	874	1,911	1,061	2,079	867	2,939	917	2,588	105	2,613	689	2,735
2016	송파구	풍납1동	55	205	65	124	69	78	24	29	19	32	32	40	8	21	9	10	1	1	9	35
2016	송파구	풍납2동	112	394	54	182	70	71	44	61	15	26	32	59	17	39	10	15	1	1	24	55
2016	송파구	거여1동	101	101	48	108	92	93	22	30	17	28	30	39	17	29	5	7	2	8	12	37
2016	송파구	거여2동	142	142	52	174	88	88	40	55	22	36	28	32	13	36	3	3	-	-	21	52
2016	송파구	마천1동	127	270	71	122	162	164	39	46	34	41	34	41	11	20	9	16	-	-	11	17
2016	송파구	마천2동	144	556	93	198	156	156	36	61	29	46	45	56	15	32	34	47	2	35	9	19
2016	송파구	방이1동	38	159	107	488	36	36	36	69	32	60	39	57	42	141	8	12	8	651	85	360
2016	송파구	방이2동	90	249	246	1,042	72	81	95	245	114	317	43	62	57	183	17	31	7	17	21	305
2016	송파구	오륜동	5	5	12	119	3	3	22	52	1	3	12	28	12	67	53	57	-	-	2	11
2016	송파구	오금동	235	235	112	413	159	166	62	88	42	78	52	91	56	118	20	151	8	59	78	264
2016	송파구	송파1동	72	72	117	360	434	434	70	127	51	89	62	101	46	133	13	21	4	16	32	104
2016	송파구	송파2동	50	50	27	66	36	36	49	72	8	17	32	51	26	55	13	24	2	32	34	109
2016	송파구	석촌동	108	108	199	576	111	112	103	152	82	123	74	101	56	137	20	29	7	31	16	73
2016	송파구	삼전동	105	395	126	447	102	102	76	144	54	94	77	153	36	113	11	11	3	25	61	236
2016	송파구	가락본동	69	69	246	913	81	83	97	174	79	173	52	85	61	204	32	134	14	837	19	53
2016	송파구	가락1동	1	1	51	228	4	4	-	-	2	5	-	-	2	6	-	-	-	-	-	-
2016	송파구	가락2동	88	88	90	334	83	83	71	108	35	68	70	121	37	77	26	30	5	498	49	179
2016	송파구	문정1동	54	54	79	221	65	65	67	96	9	14	48	78	35	80	43	99	5	181	24	130
2016	송파구	문정2동	810	810	106	429	15	117	139	263	11	22	25	66	66	242	113	251	15	116	7	11
2016	송파구	장지동	158	1,278	73	218	144	144	59	207	30	59	44	70	29	64	3	4	1	3	34	100
2016	송파구	위례동	18	18	18	77	32	32	46	103	7	22	14	48	11	53	-	-	-	-	8	33
2016	송파구	잠실본동	55	55	328	1,360	54	66	105	243	161	469	92	263	67	258	31	52	12	59	56	289
2016	송파구	잠실4동	34	34	14	39	21	21	53	92	4	10	21	85	9	42	1	1	-	-	13	43
2016	송파구	잠실6동	12	12	127	734	520	520	46	82	9	32	33	134	67	414	152	766	5	34	26	66
2016	송파구	잠실7동	-	-	2	3	2	3	16	29	-	-	9	11	5	17	6	6	-	-	2	8
2016	송파구	잠실2동	36	36	22	77	17	17	64	136	2	19	31	93	22	74	54	121	-	-	24	133
2016	송파구	잠실3동	32	32	56	440	22	22	90	162	5	28	30	114	44	284	231	690	3	9	12	13
2016	강동구	소계	3,474	5,453	1,846	5,699	2,070	2,242	1,010	1,704	823	1,700	883	1,379	518	1,576	588	1,060	53	1,323	485	1,540
2016	강동구	강일동	189	638	25	104	144	144	28	40	5	14	19	29	19	75	2	3	-	-	18	49
2016	강동구	상일동	152	152	75	230	123	123	44	73	18	34	14	16	16	41	1	2	1	4	12	21
2016	강동구	명일1동	90	90	111	347	70	79	53	95	38	68	65	118	47	127	62	127	2	30	40	187
2016	강동구	명일2동	31	31	50	207	30	30	36	52	16	34	29	74	27	122	32	45	3	8	124	420
2016	강동구	고덕1동	79	79	31	60	75	88	43	67	17	25	17	19	6	10	1	1	-	-	13	21
2016	강동구	고덕2동	1,246	1,246	51	133	98	105	24	30	10	15	15	16	4	7	7	9	-	-	3	10
2016	강동구	암사2동	91	393	57	230	85	90	41	60	14	29	27	56	17	49	4	4	5	278	23	63
2016	강동구	암사3동	89	89	17	41	75	78	22	41	3	5	22	43	6	11	10	15	-	-	21	74
2016	강동구	천호1동	206	355	73	227	156	164	46	65	29	50	66	92	21	69	17	33	1	2	19	78
2016	강동구	천호3동	120	280	114	335	121	123	60	90	65	183	56	107	33	123	62	85	6	87	7	25
2016	강동구	성내1동	73	73	136	394	85	100	48	85	42	71	31	35	48	142	8	23	9	666	16	44
2016	강동구	성내2동	113	324	144	437	100	132	83	138	69	122	82	110	36	99	13	16	1	3	15	27
2016	강동구	성내3동	123	123	184	614	88	89	81	119	105	214	73	112	57	158	36	60	5	29	58	219
2016	강동구	둔촌1동	63	63	1	2	50	50	46	74	-	-	10	10	4	5	26	31	-	-	10	20
2016	강동구	둔촌2동	116	406	101	378	134	142	61	101	36	56	61	88	31	86	14	25	4	144	33	73
2016	강동구	암사1동	210	394	127	283	203	227	63	91	57	87	83	95	22	53	27	35	3	5	25	58
2016	강동구	천호2동	167	233	277	825	180	200	94	231	138	344	87	168	61	198	218	483	4	21	15	34
2016	강동구	길동	316	484	272	852	253	278	137	252	161	349	126	191	63	201	48	63	9	46	33	117
